"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"16S_8659",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Kaiserbacteria",NA,NA,NA
"16S_7964",0.415722127196996,-2.14072033375504,2.9956536916553,-0.71460874790642,0.474850837755205,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Kaiserbacteria",NA,NA,NA
"16S_9133",0.167966978996598,-0.834114389908329,3.03735525349929,-0.274618646912428,0.783609238786445,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Kaiserbacteria",NA,NA,NA
"16S_1593",10.1759923015949,0.604498830965808,2.29633749520519,0.263244767908906,0.792361927425532,0.916059632092091,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Kaiserbacteria",NA,NA,NA
"16S_3873",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Kaiserbacteria",NA,NA,NA
"16S_4063",1.13327737366201,3.91110203961829,2.98844422656718,1.30874185465759,0.19062180883879,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Kaiserbacteria",NA,NA,NA
"16S_1654",10.2768626563843,7.07222054137669,2.12867478246616,3.32235839858225,0.000892599632043216,0.0220571286851568,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Kaiserbacteria",NA,NA,NA
"16S_2133",5.44062340159175,6.15472808296156,2.70704638765491,2.27359535138714,0.0229903272228605,0.239228341160213,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Kaiserbacteria",NA,NA,NA
"16S_8993",0.377575100299775,-2.00844395349885,2.99900388696094,-0.669703684690492,0.503046702327395,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Kaiserbacteria",NA,NA,NA
"16S_6607",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Kaiserbacteria",NA,NA,NA
"16S_8283",0.404741919165005,2.56578918791838,3.00931766950022,0.85261493458233,0.393872877822723,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Kaiserbacteria",NA,NA,NA
"16S_7535",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Kaiserbacteria",NA,NA,NA
"16S_9010",0.410493041572176,2.56861116818294,3.00925093256861,0.853571611587223,0.393342393504514,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Kaiserbacteria",NA,NA,NA
"16S_9968",0.145964141048679,-0.817408670291194,3.03752827553728,-0.269103230042068,0.787850244878322,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_9572",0.307869781179132,2.19360317101701,3.01933101223069,0.726519603889462,0.467520294029548,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Campbellbacteria",NA,NA,NA
"16S_9271",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Zambryskibacteria",NA,NA,NA
"16S_9018",0.543981579562324,2.95138520031532,3.00128382415959,0.983374240235929,0.325423283595638,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Azambacteria",NA,NA,NA
"16S_10058",0.0704656373772233,1.03005772218266,3.03762819068271,0.339099342487716,0.734534893743651,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Azambacteria",NA,NA,NA
"16S_10043",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Lloydbacteria",NA,NA,NA
"16S_10117",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_8662",0.393155107381297,2.49103863447545,3.01113253464116,0.827276317404709,0.408080463780249,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_9453",0.543981579562324,2.95138520031532,3.00128382415959,0.983374240235929,0.325423283595638,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_9009",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_9689",0.167966978996598,-0.834114389908329,3.03735525349929,-0.274618646912428,0.783609238786445,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_9893",0.0740382683267573,-0.188203734783836,3.03762819068271,-0.0619574625232644,0.950596706873555,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_8569",0.525049239220225,2.88954221587551,3.00243520445307,0.962399525421855,0.335848951977977,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_6392",0.332577701757597,-1.81887486551083,3.00436532118208,-0.605410684475343,0.544906153542865,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_7287",0.186112637499766,-0.834114389908329,3.03735525349929,-0.274618646912428,0.783609238786445,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_2430",1.21422575749501,4.00390948494593,2.98748944126063,1.34022548486612,0.180172048593589,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_3335",1.42281865226515,-3.91405261619718,2.97084474544158,-1.31748810576616,0.187675065392551,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_4245",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_5291",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_6405",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_7575",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_3244",5.87984532522585,6.24946768194026,2.74560285411381,2.2761732173233,0.02283564424336,0.239228341160213,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_5298",0.317095368197505,2.26026114399441,3.01734862333663,0.749088496606992,0.453803867950203,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_5465",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_7558",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_5631",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_9153",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_9420",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_9982",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_6500",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_7674",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_4210",0.733379371576119,2.5374696303327,2.99744499800507,0.846544184137322,0.397249236233804,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_6505",0.564427932161742,2.98584997034449,3.0006628474905,0.995063465007941,0.319705398412211,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_5172",0.503900936989795,-2.41763180302306,2.98955002201105,-0.808694213250438,0.418691057554801,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_6128",0.437892423146036,-2.2232246626586,2.9937125553184,-0.742631305303173,0.457704929940053,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_9126",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_9270",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_7534",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_8097",0.370191341633787,-1.98137015079922,2.99972775434571,-0.660516657862971,0.5089223322656,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_9569",0.205246520786088,1.73657585396939,3.0316719114978,0.572811275317531,0.566772483871621,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_4740",0.364910352621697,-1.96168834831419,3.00026245559999,-0.653838914876497,0.513215592151402,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_8268",0.615739562358264,3.10017015075851,2.9987042084521,1.0338365958271,0.301212560112375,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_8538",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_4753",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_8690",0.564427932161742,2.98584997034449,3.0006628474905,0.995063465007941,0.319705398412211,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_9675",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_9287",0.145964141048679,-0.817408670291194,3.03752827553728,-0.269103230042068,0.787850244878322,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_9976",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA,NA
"16S_9144",0.222114804980272,-1.24948104643118,3.0253367180184,-0.413005613222976,0.679602501167974,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Staskawiczbacteria",NA,NA,NA
"16S_7538",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Staskawiczbacteria",NA,NA,NA
"16S_6315",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Staskawiczbacteria",NA,NA,NA
"16S_7414",0.503900936989795,-2.41763180302306,2.98955002201105,-0.808694213250438,0.418691057554801,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Staskawiczbacteria",NA,NA,NA
"16S_8970",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Staskawiczbacteria",NA,NA,NA
"16S_7697",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales (SR1)",NA,NA,NA
"16S_9686",0.158175522793018,-0.834114389908328,3.03735525349929,-0.274618646912428,0.783609238786445,NA,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales (SR1)",NA,NA,NA
"16S_8396",0.465281593749415,-2.29617179234161,2.99208530225311,-0.767415217277575,0.442834683801136,NA,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales (SR1)",NA,NA,NA
"16S_7831",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales (SR1)",NA,NA,NA
"16S_10099",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales (SR1)",NA,NA,NA
"16S_8535",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales (SR1)",NA,NA,NA
"16S_9986",0.105009847844045,1.03005772218266,3.03762819068271,0.339099342487716,0.734534893743651,NA,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales (SR1)",NA,NA,NA
"16S_9808",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Gracilibacteria","Candidatus Peregrinibacteria",NA,NA,NA
"16S_9962",0.079087761396509,-0.188203734783836,3.03762819068271,-0.0619574625232646,0.950596706873555,NA,"Bacteria","Patescibacteria","Gracilibacteria","Candidatus Peregrinibacteria",NA,NA,NA
"16S_7419",0.401401387883866,-2.09837914812396,2.9966932709111,-0.700231541376934,0.483782716753697,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_6955",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_4837",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_3368",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_3900",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_3721",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_3970",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_3380",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_3944",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_3279",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_3524",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_3629",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_5646",1.93101821787871,4.58841986717131,2.98119680682109,1.53912007978569,0.123774983800463,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_6837",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_49",490.778292791943,0.899494149004334,1.1466109961572,0.784480658234515,0.432758126771761,0.766285090716875,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_77",369.346093912427,0.895822293315269,1.14182510022014,0.784552987267975,0.432715703335882,0.766285090716875,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_85",339.026040703123,0.880425148854174,1.23236114978951,0.714421376399727,0.474966657617457,0.785064095696186,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_57",462.738669307371,0.82401513536713,1.0305341732789,0.799600010104784,0.423942581630881,0.762822250442621,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_76",357.863825790866,0.765077393500407,1.14993500956112,0.665322289641746,0.505844376971335,0.797870847081028,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_96",310.258638734798,0.792187277170239,1.22657414916688,0.64585355700535,0.518374199481841,0.804087086565824,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_46",526.482135252655,0.868665091945558,1.03830779475991,0.836616171360269,0.402808352697775,0.742702345465048,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_72",378.309739755054,0.953298717018343,1.23093286543232,0.774452241701688,0.438663400158112,0.771728953422776,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_78",362.784960460392,0.918796530856253,1.23369601866209,0.744751151789125,0.456422170056554,0.776925883941543,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_54",483.990871009716,0.987772882194238,1.15332475265767,0.856456847837575,0.391745131887876,0.735845585573173,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_86",340.12875940422,0.885361951699383,1.22715843406719,0.721473223930029,0.470618409101655,0.785064095696186,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_99",324.235662695059,0.91978788044692,1.23638927134614,0.743930654983351,0.456918428557447,0.776925883941543,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_5818",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_5006",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_6150",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_7819",0.503900936989795,-2.41763180302306,2.98955002201105,-0.808694213250438,0.418691057554801,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_5891",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_5798",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_9576",0.157514771766068,1.33017474931156,3.03704424084713,0.437983329785321,0.661398367810876,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_7552",0.437892423146036,-2.2232246626586,2.9937125553184,-0.742631305303173,0.457704929940053,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_8401",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_7823",0.401401387883866,-2.09837914812396,2.9966932709111,-0.700231541376934,0.483782716753697,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_3039",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_4643",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_5962",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_3772",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_4123",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_1993",2.50450522923799,0.815230303053262,2.69200625763786,0.302833732551794,0.762016574885561,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_2326",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_2371",0.63419073639501,3.15478914290343,2.99782087295127,1.0523607902555,0.292634050881619,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_8554",0.339817590269798,-1.85716660419764,3.00322569933741,-0.618390620660773,0.536317879011026,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_2672",1.12745019803557,3.9074226474573,2.98847909380106,1.30749539307884,0.191044518517864,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_3773",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_2811",1.23314865410141,4.0290927997136,2.987164680166,1.34880170030991,0.177400668435583,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_3254",0,0,0,0,1,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_4899",0,NA,NA,NA,NA,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_2191",4.08789118569206,1.11989260545137,2.16394504405666,0.517523588931793,0.604790706564842,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_2592",2.69027084045072,1.23894782962491,2.11898821573926,0.584688400068648,0.558757255237954,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_2770",2.39105998060026,0.734769142789413,2.15667504423691,0.340695342468431,0.733332945305217,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_2132",4.3812342191745,0.568715522443245,2.19495597178121,0.259101107154204,0.795557230577217,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_2497",3.43547086619286,0.455708153960203,2.1788853983091,0.209147371547788,0.834333195190354,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_2793",2.4425726495817,-0.0442611812378853,2.1621795089375,-0.0204706320890236,0.983667939363823,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_392",50.5115882866208,1.02512650436312,0.774541009335156,1.32352773062728,0.185659940655617,0.568896503688951,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_464",36.8963575989715,1.23442748430485,0.825468831248725,1.49542591746012,0.134803320738377,0.534023355378977,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_512",31.1863344635991,0.849267854023869,0.856066410580766,0.992058377162251,0.321169049108011,0.678405958759321,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_2184",3.77213819009292,1.30136604223281,1.93933116069299,0.671038587224985,0.502195947968627,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_2769",2.7246229132052,1.17034463537833,1.96510094049149,0.595564640606,0.551466104225106,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_2856",2.60198748854429,0.57502885087589,1.94452924061778,0.295716227282446,0.767446803576903,NA,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_382",51.8199314243472,0.810838533494374,0.724760545304909,1.11876748637476,0.263239345883965,0.623856412409828,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_440",38.899795905653,1.26585693277932,0.825599009557851,1.53325878316793,0.125212105730921,0.532668444205913,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
"16S_479",32.9413211823242,1.34739521952423,0.966687796944916,1.39382665611636,0.163369956577567,0.546485072513466,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22",NA,NA,NA
